title,link,original,sale,discount,currency,date,time
Airport Madness 4,https://store.steampowered.com/app/387850/Airport_Madness_4/?snr=1_7_7_2300_150_22,10.99,5.49,50,CDN,2020-04-27,23:33
STORM AREA 51: AYY LMAO EDITION,https://store.steampowered.com/app/1124660/STORM_AREA_51_AYY_LMAO_EDITION/?snr=1_7_7_2300_150_22,1.19,0.59,50,CDN,2020-04-27,23:33
Mountain Taxi Driver,https://store.steampowered.com/app/1092980/Mountain_Taxi_Driver/?snr=1_7_7_2300_150_22,1.29,0.59,54,CDN,2020-04-27,23:33
RUSSIA BATTLEGROUNDS,https://store.steampowered.com/app/805940/RUSSIA_BATTLEGROUNDS/?snr=1_7_7_2300_150_22,1.19,0.59,50,CDN,2020-04-27,23:33
Chinatris,https://store.steampowered.com/app/1139800/Chinatris/?snr=1_7_7_2300_150_22,2.29,1.14,50,CDN,2020-04-27,23:33
Anthropomachy,https://store.steampowered.com/app/1018270/Anthropomachy/?snr=1_7_7_2300_150_22,7.99,5.59,30,CDN,2020-04-27,23:33
Mountain Trap 2: Under the Cloak of Fear,https://store.steampowered.com/app/563330/Mountain_Trap_2_Under_the_Cloak_of_Fear/?snr=1_7_7_2300_150_22,7.79,2.33,70,CDN,2020-04-27,23:33
qop 4,https://store.steampowered.com/app/966630/qop_4/?snr=1_7_7_2300_150_22,1.19,0.59,50,CDN,2020-04-27,23:33
Clash Force,https://store.steampowered.com/app/703620/Clash_Force/?snr=1_7_7_2300_150_22,5.69,2.84,50,CDN,2020-04-27,23:33
Chernobyl: Road of Death,https://store.steampowered.com/app/1151600/Chernobyl_Road_of_Death/?snr=1_7_7_2300_150_22,3.39,2.06,39,CDN,2020-04-27,23:33
Dr. Pills,https://store.steampowered.com/app/836790/Dr_Pills/?snr=1_7_7_2300_150_22,2.29,0.59,74,CDN,2020-04-27,23:33
Mountain Trap: The Manor of Memories,https://store.steampowered.com/app/563320/Mountain_Trap_The_Manor_of_Memories/?snr=1_7_7_2300_150_22,7.79,2.33,70,CDN,2020-04-27,23:33
Rock 'N' Roll Defense,https://store.steampowered.com/app/438480/Rock_N_Roll_Defense/?snr=1_7_7_2300_150_22,5.69,0.62,89,CDN,2020-04-27,23:33
qop,https://store.steampowered.com/app/654900/qop/?snr=1_7_7_2300_150_22,1.19,0.59,50,CDN,2020-04-27,23:33
Rary,https://store.steampowered.com/app/1287710/Rary/?snr=1_7_7_2300_150_22,1.19,0.71,40,CDN,2020-04-27,23:33
Inertia,https://store.steampowered.com/app/666330/Inertia/?snr=1_7_7_2300_150_22,1.19,0.59,50,CDN,2020-04-27,23:33
Airport Madness: World Edition,https://store.steampowered.com/app/369290/Airport_Madness_World_Edition/?snr=1_7_7_2300_150_22,10.99,5.49,50,CDN,2020-04-27,23:33
Nira,https://store.steampowered.com/app/1171120/Nira/?snr=1_7_7_2300_150_22,9.99,8.49,15,CDN,2020-04-27,23:33
Princess Maker Refine,https://store.steampowered.com/app/583040/Princess_Maker_Refine/?snr=1_7_7_2300_150_22,10.99,6.59,40,CDN,2020-04-27,23:33
Reversion - The Escape (1st Chapter),https://store.steampowered.com/app/270570/Reversion__The_Escape_1st_Chapter/?snr=1_7_7_2300_150_22,1.09,0.65,40,CDN,2020-04-27,23:33
SilverFrame(纯白星原),https://store.steampowered.com/app/864430/SilverFrame/?snr=1_7_7_2300_150_22,4.65,3.48,25,CDN,2020-04-27,23:33
Woodle Tree 2: Worlds,https://store.steampowered.com/app/495350/Woodle_Tree_2_Worlds/?snr=1_7_7_2300_150_22,4.49,1.79,60,CDN,2020-04-27,23:33
电竞俱乐部/ESports Club,https://store.steampowered.com/app/656200/ESports_Club/?snr=1_7_7_2300_150_23,9.99,7.49,25,CDN,2020-04-27,23:33
The Summoning,https://store.steampowered.com/app/1177690/The_Summoning/?snr=1_7_7_2300_150_23,3.39,2.27,33,CDN,2020-04-27,23:33
King Arthur: Fallen Champions,https://store.steampowered.com/app/24460/King_Arthur_Fallen_Champions/?snr=1_7_7_2300_150_23,5.49,2.74,50,CDN,2020-04-27,23:33
Fit For a King,https://store.steampowered.com/app/1110380/Fit_For_a_King/?snr=1_7_7_2300_150_23,10.99,7.69,30,CDN,2020-04-27,23:33
qop 2,https://store.steampowered.com/app/757330/qop_2/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
Heaven Forest NIGHTS,https://store.steampowered.com/app/360970/Heaven_Forest_NIGHTS/?snr=1_7_7_2300_150_23,1.09,0.59,46,CDN,2020-04-27,23:33
Immortal Realms: Vampire Wars,https://store.steampowered.com/app/1024480/Immortal_Realms_Vampire_Wars/?snr=1_7_7_2300_150_23,45.49,38.67,15,CDN,2020-04-27,23:33
NukGames Pack,https://store.steampowered.com/sub/96994/?snr=1_7_7_2300_150_23,5.69,0.62,89,CDN,2020-04-27,23:33
Aladdin - Hidden Objects Game,https://store.steampowered.com/app/1258480/Aladdin__Hidden_Objects_Game/?snr=1_7_7_2300_150_23,5.49,4.39,20,CDN,2020-04-27,23:33
Girls Dance,https://store.steampowered.com/app/899480/Girls_Dance/?snr=1_7_7_2300_150_23,2.29,0.68,70,CDN,2020-04-27,23:33
Let's Learn Japanese! Hiragana,https://store.steampowered.com/app/997720/Lets_Learn_Japanese_Hiragana/?snr=1_7_7_2300_150_23,4.65,2.32,50,CDN,2020-04-27,23:33
Blind,https://store.steampowered.com/app/406860/Blind/?snr=1_7_7_2300_150_23,28.99,5.79,80,CDN,2020-04-27,23:33
Phoenix Force,https://store.steampowered.com/app/332480/Phoenix_Force/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
03.04,https://store.steampowered.com/app/952950/0304/?snr=1_7_7_2300_150_23,2.29,0.91,60,CDN,2020-04-27,23:33
Australian trip,https://store.steampowered.com/app/757870/Australian_trip/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
Nya Nya Nya Girls (ʻʻʻ)_(=^･ω･^=)_(ʻʻʻ),https://store.steampowered.com/app/963330/Nya_Nya_Nya_Girls/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
Perfect Heist,https://store.steampowered.com/app/787040/Perfect_Heist/?snr=1_7_7_2300_150_23,5.69,2.84,50,CDN,2020-04-27,23:33
Alien Cat,https://store.steampowered.com/app/1247170/Alien_Cat/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
Zoo Constructor,https://store.steampowered.com/app/868260/Zoo_Constructor/?snr=1_7_7_2300_150_23,20.49,15.36,25,CDN,2020-04-27,23:33
Shards of Azuria,https://store.steampowered.com/app/498340/Shards_of_Azuria/?snr=1_7_7_2300_150_23,8.99,4.49,50,CDN,2020-04-27,23:33
Thunder Wolves,https://store.steampowered.com/app/232970/Thunder_Wolves/?snr=1_7_7_2300_150_23,10.99,2.19,80,CDN,2020-04-27,23:33
Mini Tone - Minimalist Puzzle,https://store.steampowered.com/app/1099960/Mini_Tone__Minimalist_Puzzle/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
Fighting Clans,https://store.steampowered.com/app/1227360/Fighting_Clans/?snr=1_7_7_2300_150_23,8.99,6.29,30,CDN,2020-04-27,23:33
The Way,https://store.steampowered.com/app/311010/The_Way/?snr=1_7_7_2300_150_23,16.99,1.69,90,CDN,2020-04-27,23:33
Planet R-12,https://store.steampowered.com/app/408110/Planet_R12/?snr=1_7_7_2300_150_23,1.19,0.59,50,CDN,2020-04-27,23:33
Escape Game,https://store.steampowered.com/app/898780/Escape_Game/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Arcade Tycoon,https://store.steampowered.com/app/750520/Arcade_Tycoon/?snr=1_7_7_2300_150_24,14.49,11.59,20,CDN,2020-04-27,23:33
Poor Stickman,https://store.steampowered.com/app/1012830/Poor_Stickman/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
TTV3,https://store.steampowered.com/app/1114530/TTV3/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Cute Girls 可爱的女孩,https://store.steampowered.com/app/958300/Cute_Girls/?snr=1_7_7_2300_150_24,4.65,1.86,60,CDN,2020-04-27,23:33
Vive le Roi,https://store.steampowered.com/app/513550/Vive_le_Roi/?snr=1_7_7_2300_150_24,5.69,2.84,50,CDN,2020-04-27,23:33
€100,https://store.steampowered.com/app/1036910/100/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
ASCENT: Crash Landing,https://store.steampowered.com/app/932790/ASCENT_Crash_Landing/?snr=1_7_7_2300_150_24,5.69,2.84,50,CDN,2020-04-27,23:33
Viki Spotter: Professions,https://store.steampowered.com/app/935440/Viki_Spotter_Professions/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Yet Another Hero Story,https://store.steampowered.com/app/1106150/Yet_Another_Hero_Story/?snr=1_7_7_2300_150_24,5.99,3.89,35,CDN,2020-04-27,23:33
Skautfold: Moonless Knight,https://store.steampowered.com/app/1029170/Skautfold_Moonless_Knight/?snr=1_7_7_2300_150_24,8.99,6.74,25,CDN,2020-04-27,23:33
Nyasha Valkyrie,https://store.steampowered.com/app/1061470/Nyasha_Valkyrie/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
My Typing Skill,https://store.steampowered.com/app/1101130/My_Typing_Skill/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
PUT ANNA,https://store.steampowered.com/app/897760/PUT_ANNA/?snr=1_7_7_2300_150_24,1.19,0.71,40,CDN,2020-04-27,23:33
Angry Zombies,https://store.steampowered.com/app/1183670/Angry_Zombies/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Colorgrid,https://store.steampowered.com/app/1172520/Colorgrid/?snr=1_7_7_2300_150_24,1.19,0.71,40,CDN,2020-04-27,23:33
UBERMOSH:WRAITH,https://store.steampowered.com/app/586350/UBERMOSHWRAITH/?snr=1_7_7_2300_150_24,1.09,0.59,46,CDN,2020-04-27,23:33
Lost Region,https://store.steampowered.com/app/331810/Lost_Region/?snr=1_7_7_2300_150_24,22.79,17.09,25,CDN,2020-04-27,23:33
Tankex,https://store.steampowered.com/app/1066240/Tankex/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Elon Must - Road to Respect,https://store.steampowered.com/app/1054790/Elon_Must__Road_to_Respect/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Formula Car Racing Simulator,https://store.steampowered.com/app/1221590/Formula_Car_Racing_Simulator/?snr=1_7_7_2300_150_24,3.39,2.03,40,CDN,2020-04-27,23:33
Magma Chamber,https://store.steampowered.com/app/463240/Magma_Chamber/?snr=1_7_7_2300_150_24,1.19,0.59,50,CDN,2020-04-27,23:33
Sixtieth Kilometer,https://store.steampowered.com/app/448780/Sixtieth_Kilometer/?snr=1_7_7_2300_150_24,1.00,0.59,41,CDN,2020-04-27,23:33
Deployment,https://store.steampowered.com/app/755980/Deployment/?snr=1_7_7_2300_150_24,11.49,1.14,90,CDN,2020-04-27,23:33
1vs1: Battle Royale for the throne,https://store.steampowered.com/app/1045930/1vs1_Battle_Royale_for_the_throne/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
六阶谜题 six-step mystery,https://store.steampowered.com/app/1164000/_sixstep_mystery/?snr=1_7_7_2300_150_25,7.99,5.99,25,CDN,2020-04-27,23:33
Heaven Forest - VR MMO,https://store.steampowered.com/app/476480/Heaven_Forest__VR_MMO/?snr=1_7_7_2300_150_25,1.09,0.59,46,CDN,2020-04-27,23:33
UBERMOSH + Original Soundtrack,https://store.steampowered.com/sub/66335/?snr=1_7_7_2300_150_25,5.69,0.62,89,CDN,2020-04-27,23:33
Disputed Space,https://store.steampowered.com/app/637410/Disputed_Space/?snr=1_7_7_2300_150_25,2.29,1.14,50,CDN,2020-04-27,23:33
Time To Parkour,https://store.steampowered.com/app/1014590/Time_To_Parkour/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
Seven Nations,https://store.steampowered.com/app/1096510/Seven_Nations/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
The Horrorscope,https://store.steampowered.com/app/1241520/The_Horrorscope/?snr=1_7_7_2300_150_25,2.29,2.06,10,CDN,2020-04-27,23:33
Mortificatio,https://store.steampowered.com/app/585220/Mortificatio/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
Evil,https://store.steampowered.com/app/594640/Evil/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
Mushroom Cats 2,https://store.steampowered.com/app/1258310/Mushroom_Cats_2/?snr=1_7_7_2300_150_25,1.19,1.07,10,CDN,2020-04-27,23:33
Cerdocornio,https://store.steampowered.com/app/528700/Cerdocornio/?snr=1_7_7_2300_150_25,1.09,0.59,46,CDN,2020-04-27,23:33
Razortron 2000,https://store.steampowered.com/app/539720/Razortron_2000/?snr=1_7_7_2300_150_25,5.69,0.62,89,CDN,2020-04-27,23:33
Clinically Dead,https://store.steampowered.com/app/927840/Clinically_Dead/?snr=1_7_7_2300_150_25,17.49,1.74,90,CDN,2020-04-27,23:33
Ultimate Spinner Simulator - Unstress Yourself,https://store.steampowered.com/app/730030/Ultimate_Spinner_Simulator__Unstress_Yourself/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
Call Of Unity,https://store.steampowered.com/app/1074630/Call_Of_Unity/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
UBERMOSH Vol.7,https://store.steampowered.com/app/1029980/UBERMOSH_Vol7/?snr=1_7_7_2300_150_25,5.69,0.62,89,CDN,2020-04-27,23:33
The Deal,https://store.steampowered.com/app/567340/The_Deal/?snr=1_7_7_2300_150_25,7.79,0.77,90,CDN,2020-04-27,23:33
Anime Artist,https://store.steampowered.com/app/1101270/Anime_Artist/?snr=1_7_7_2300_150_25,2.29,1.71,25,CDN,2020-04-27,23:33
Planes\, Bullets and Vodka,https://store.steampowered.com/app/562360/Planes_Bullets_and_Vodka/?snr=1_7_7_2300_150_25,5.69,0.62,89,CDN,2020-04-27,23:33
Cyberhunt,https://store.steampowered.com/app/636150/Cyberhunt/?snr=1_7_7_2300_150_25,5.69,0.62,89,CDN,2020-04-27,23:33
Flux Caves,https://store.steampowered.com/app/1086750/Flux_Caves/?snr=1_7_7_2300_150_25,1.19,0.71,40,CDN,2020-04-27,23:33
Legend of Homebody,https://store.steampowered.com/app/744260/Legend_of_Homebody/?snr=1_7_7_2300_150_25,6.69,5.61,16,CDN,2020-04-27,23:33
My Bike,https://store.steampowered.com/app/1127930/My_Bike/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
My House,https://store.steampowered.com/app/895060/My_House/?snr=1_7_7_2300_150_25,1.19,0.59,50,CDN,2020-04-27,23:33
Bernie’s Nightmare,https://store.steampowered.com/app/894390/Bernies_Nightmare/?snr=1_7_7_2300_150_26,1.19,0.59,50,CDN,2020-04-27,23:33
Atonement 2: Ruptured by Despair,https://store.steampowered.com/app/533820/Atonement_2_Ruptured_by_Despair/?snr=1_7_7_2300_150_26,6.49,0.64,90,CDN,2020-04-27,23:33
Boiling Steel,https://store.steampowered.com/app/1016860/Boiling_Steel/?snr=1_7_7_2300_150_26,22.79,11.39,50,CDN,2020-04-27,23:33
Gunsmith,https://store.steampowered.com/app/620190/Gunsmith/?snr=1_7_7_2300_150_26,22.79,15.95,30,CDN,2020-04-27,23:33
Don't cut your hand,https://store.steampowered.com/app/603350/Dont_cut_your_hand/?snr=1_7_7_2300_150_26,1.19,0.95,20,CDN,2020-04-27,23:33
Super Poop,https://store.steampowered.com/app/767100/Super_Poop/?snr=1_7_7_2300_150_26,1.19,0.59,50,CDN,2020-04-27,23:33
Knight's Retreat,https://store.steampowered.com/app/1261700/Knights_Retreat/?snr=1_7_7_2300_150_26,1.19,0.83,30,CDN,2020-04-27,23:33
Other Worlds India,https://store.steampowered.com/app/576050/Other_Worlds_India/?snr=1_7_7_2300_150_26,1.19,0.59,50,CDN,2020-04-27,23:33
D3D INSIDE,https://store.steampowered.com/app/1181330/D3D_INSIDE/?snr=1_7_7_2300_150_26,5.69,0.62,89,CDN,2020-04-27,23:33
Your Home,https://store.steampowered.com/app/1015350/Your_Home/?snr=1_7_7_2300_150_26,1.19,0.59,50,CDN,2020-04-27,23:33
Incitement 3,https://store.steampowered.com/app/391660/Incitement_3/?snr=1_7_7_2300_150_26,6.69,0.66,90,CDN,2020-04-27,23:33
Beer Bar,https://store.steampowered.com/app/976160/Beer_Bar/?snr=1_7_7_2300_150_26,1.19,0.59,50,CDN,2020-04-27,23:33
Fighters Wizards,https://store.steampowered.com/app/1202240/Fighters_Wizards/?snr=1_7_7_2300_150_26,1.19,0.89,25,CDN,2020-04-27,23:33
Snooker 19,https://store.steampowered.com/app/887800/Snooker_19/?snr=1_7_7_2300_150_26,39.99,19.99,50,CDN,2020-04-27,23:33
Super Demon Boy,https://store.steampowered.com/app/1118700/Super_Demon_Boy/?snr=1_7_7_2300_150_26,5.69,0.62,89,CDN,2020-04-27,23:33
Sakura no Mori † Dreamers,https://store.steampowered.com/app/749520/Sakura_no_Mori__Dreamers/?snr=1_7_7_2300_150_26,20.49,7.17,65,CDN,2020-04-27,23:33
Junglex,https://store.steampowered.com/app/1036600/Junglex/?snr=1_7_7_2300_150_26,1.19,0.59,50,CDN,2020-04-27,23:33
Quiver Dick's Terrible Tale For Terrible Parents To Read To Their Equally Terrible Children,https://store.steampowered.com/app/953230/Quiver_Dicks_Terrible_Tale_For_Terrible_Parents_To_Read_To_Their_Equally_Terrible_Children/?snr=1_7_7_2300_150_26,1.19,1.07,10,CDN,2020-04-27,23:33
Truck Life,https://store.steampowered.com/app/1066130/Truck_Life/?snr=1_7_7_2300_150_26,22.79,17.09,25,CDN,2020-04-27,23:33
Fated Souls 3,https://store.steampowered.com/app/602790/Fated_Souls_3/?snr=1_7_7_2300_150_26,7.79,0.77,90,CDN,2020-04-27,23:33
Cube Zone,https://store.steampowered.com/app/834380/Cube_Zone/?snr=1_7_7_2300_150_26,5.69,0.62,89,CDN,2020-04-27,23:33
Mercury: Cascade into Madness,https://store.steampowered.com/app/661120/Mercury_Cascade_into_Madness/?snr=1_7_7_2300_150_26,9.99,1.49,85,CDN,2020-04-27,23:33
VVVVV,https://store.steampowered.com/app/1153250/VVVVV/?snr=1_7_7_2300_150_26,6.69,0.66,90,CDN,2020-04-27,23:33
Blood Harvest 3,https://store.steampowered.com/app/851180/Blood_Harvest_3/?snr=1_7_7_2300_150_26,22.79,2.27,90,CDN,2020-04-27,23:33
Gems of the Aztecs,https://store.steampowered.com/app/429280/Gems_of_the_Aztecs/?snr=1_7_7_2300_150_26,5.69,0.62,89,CDN,2020-04-27,23:33
Fleet Command,https://store.steampowered.com/app/2910/Fleet_Command/?snr=1_7_7_2300_150_27,32.99,6.59,80,CDN,2020-04-27,23:33
AXYOS: Battlecards,https://store.steampowered.com/app/730450/AXYOS_Battlecards/?snr=1_7_7_2300_150_27,5.69,0.68,88,CDN,2020-04-27,23:33
Skull Rush,https://store.steampowered.com/app/587210/Skull_Rush/?snr=1_7_7_2300_150_27,1.09,0.59,46,CDN,2020-04-27,23:33
A Timely Intervention,https://store.steampowered.com/app/461340/A_Timely_Intervention/?snr=1_7_7_2300_150_27,10.99,1.09,90,CDN,2020-04-27,23:33
Ostrich Island,https://store.steampowered.com/app/337270/Ostrich_Island/?snr=1_7_7_2300_150_27,5.49,1.37,75,CDN,2020-04-27,23:33
The Captives: Plot of the Demiurge,https://store.steampowered.com/app/666630/The_Captives_Plot_of_the_Demiurge/?snr=1_7_7_2300_150_27,18.49,4.62,75,CDN,2020-04-27,23:33
Unclaimed World,https://store.steampowered.com/app/284100/Unclaimed_World/?snr=1_7_7_2300_150_27,20.99,2.09,90,CDN,2020-04-27,23:33
Gray Cat,https://store.steampowered.com/app/816710/Gray_Cat/?snr=1_7_7_2300_150_27,4.65,0.60,87,CDN,2020-04-27,23:33
Ring Runner: Flight of the Sages,https://store.steampowered.com/app/258010/Ring_Runner_Flight_of_the_Sages/?snr=1_7_7_2300_150_27,5.49,1.09,80,CDN,2020-04-27,23:33
Up and Down,https://store.steampowered.com/app/776160/Up_and_Down/?snr=1_7_7_2300_150_27,4.65,0.60,87,CDN,2020-04-27,23:33
Grimoire Chronicles,https://store.steampowered.com/app/607040/Grimoire_Chronicles/?snr=1_7_7_2300_150_27,4.49,0.62,86,CDN,2020-04-27,23:33
AXYOS,https://store.steampowered.com/app/318100/AXYOS/?snr=1_7_7_2300_150_27,5.69,0.68,88,CDN,2020-04-27,23:33
Need a packet?,https://store.steampowered.com/app/885380/Need_a_packet/?snr=1_7_7_2300_150_27,15.49,1.54,90,CDN,2020-04-27,23:33
The Deer,https://store.steampowered.com/app/400240/The_Deer/?snr=1_7_7_2300_150_27,0.89,0.59,34,CDN,2020-04-27,23:33
Godly Corp,https://store.steampowered.com/app/799260/Godly_Corp/?snr=1_7_7_2300_150_27,8.99,0.89,90,CDN,2020-04-27,23:33
Dragon Hunter,https://store.steampowered.com/app/759500/Dragon_Hunter/?snr=1_7_7_2300_150_27,3.87,0.61,84,CDN,2020-04-27,23:33
Chronicles of the Witches and Warlocks,https://store.steampowered.com/app/396850/Chronicles_of_the_Witches_and_Warlocks/?snr=1_7_7_2300_150_27,5.69,0.62,89,CDN,2020-04-27,23:33
Super Blasting Boy,https://store.steampowered.com/app/961860/Super_Blasting_Boy/?snr=1_7_7_2300_150_27,5.69,0.62,89,CDN,2020-04-27,23:33
Drink Pro Tycoon,https://store.steampowered.com/app/804430/Drink_Pro_Tycoon/?snr=1_7_7_2300_150_27,11.49,1.14,90,CDN,2020-04-27,23:33
141,https://store.steampowered.com/app/1140110/141/?snr=1_7_7_2300_150_27,19.49,1.94,90,CDN,2020-04-27,23:33
Taimumari,https://store.steampowered.com/app/375520/Taimumari/?snr=1_7_7_2300_150_27,8.99,1.52,83,CDN,2020-04-27,23:33
SAWKOBAN,https://store.steampowered.com/app/757350/SAWKOBAN/?snr=1_7_7_2300_150_27,12.49,1.24,90,CDN,2020-04-27,23:33
Desert Of The Dead,https://store.steampowered.com/app/1102780/Desert_Of_The_Dead/?snr=1_7_7_2300_150_27,22.79,2.27,90,CDN,2020-04-27,23:33
Grave Keeper,https://store.steampowered.com/app/979810/Grave_Keeper/?snr=1_7_7_2300_150_27,11.49,1.14,90,CDN,2020-04-27,23:33
Midnight's Blessing,https://store.steampowered.com/app/370640/Midnights_Blessing/?snr=1_7_7_2300_150_27,10.99,1.09,90,CDN,2020-04-27,23:33
Motorcycle Club,https://store.steampowered.com/app/303830/Motorcycle_Club/?snr=1_7_7_2300_150_28,10.99,1.64,85,CDN,2020-04-27,23:33
Mad Digger,https://store.steampowered.com/app/584100/Mad_Digger/?snr=1_7_7_2300_150_28,5.69,0.62,89,CDN,2020-04-27,23:33
Choose Wisely,https://store.steampowered.com/app/618750/Choose_Wisely/?snr=1_7_7_2300_150_28,4.65,0.93,80,CDN,2020-04-27,23:33
Darkest Hunters,https://store.steampowered.com/app/654300/Darkest_Hunters/?snr=1_7_7_2300_150_28,6.49,0.64,90,CDN,2020-04-27,23:33
Pendula Swing - The Complete Journey,https://store.steampowered.com/app/1230200/Pendula_Swing__The_Complete_Journey/?snr=1_7_7_2300_150_28,19.49,14.61,25,CDN,2020-04-27,23:33
One Bit Arena,https://store.steampowered.com/app/803270/One_Bit_Arena/?snr=1_7_7_2300_150_28,3.39,0.61,82,CDN,2020-04-27,23:33
Street Arena,https://store.steampowered.com/app/347820/Street_Arena/?snr=1_7_7_2300_150_28,7.79,0.77,90,CDN,2020-04-27,23:33
Arvale,https://store.steampowered.com/app/392920/Arvale/?snr=1_7_7_2300_150_28,10.99,1.09,90,CDN,2020-04-27,23:33
Soul Saga,https://store.steampowered.com/app/251590/Soul_Saga/?snr=1_7_7_2300_150_28,22.79,5.69,75,CDN,2020-04-27,23:33
Chronicle Keepers: The Dreaming Garden,https://store.steampowered.com/app/377120/Chronicle_Keepers_The_Dreaming_Garden/?snr=1_7_7_2300_150_28,5.49,0.60,89,CDN,2020-04-27,23:33
GLAD VALAKAS SIMULATOR,https://store.steampowered.com/app/796790/GLAD_VALAKAS_SIMULATOR/?snr=1_7_7_2300_150_28,2.29,0.59,74,CDN,2020-04-27,23:33
Bike Rush,https://store.steampowered.com/app/641910/Bike_Rush/?snr=1_7_7_2300_150_28,11.49,1.37,88,CDN,2020-04-27,23:33
