title,link,original,sale,discount,currency,date,time
time to fight,https://store.steampowered.com/app/1012490/Time_to_Fight/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
pull ball,https://store.steampowered.com/app/1006920/Pull_Ball/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
return to earth,https://store.steampowered.com/app/1135750/Return_to_Earth/?snr=1_7_7_2300_150_70,1.19,0.66,45,CDN,2020-04-25,14:30
aly girls,https://store.steampowered.com/app/1286620/ALY_Girls/?snr=1_7_7_2300_150_70,1.19,0.71,40,CDN,2020-04-25,14:30
toybit quest,https://store.steampowered.com/app/847800/Toybit_Quest/?snr=1_7_7_2300_150_70,4.65,2.32,50,CDN,2020-04-25,14:30
prelude for a dream,https://store.steampowered.com/app/661440/Prelude_for_a_Dream/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
go kart survival,https://store.steampowered.com/app/713570/Go_Kart_Survival/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
amazeing lemons,https://store.steampowered.com/app/754400/Amazeing_Lemons/?snr=1_7_7_2300_150_71,6.69,3.34,50,CDN,2020-04-25,14:30
man of honor,https://store.steampowered.com/app/756740/Man_of_Honor/?snr=1_7_7_2300_150_71,11.49,5.74,50,CDN,2020-04-25,14:30
toybit quest,https://store.steampowered.com/app/847800/Toybit_Quest/?snr=1_7_7_2300_150_71,4.65,2.32,50,CDN,2020-04-25,14:30
vinios,https://store.steampowered.com/app/1068100/Vinios/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
krasava shot,https://store.steampowered.com/app/1054250/krAsAvA_Shot/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
plunger knight - washers of truth,https://store.steampowered.com/app/1055780/Plunger_Knight__Washers_of_Truth/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
forgotten in hell,https://store.steampowered.com/app/1065830/FORGOTTEN_IN_HELL/?snr=1_7_7_2300_150_71,3.39,1.69,50,CDN,2020-04-25,14:30
the fate of the bully,https://store.steampowered.com/app/1122250/THE_FATE_OF_THE_BULLY/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
seed of amaranth,https://store.steampowered.com/app/888750/Seed_of_Amaranth/?snr=1_7_7_2300_150_71,5.69,2.84,50,CDN,2020-04-25,14:30
daytona racing,https://store.steampowered.com/app/905300/Daytona_Racing/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
chocolate makes you happy: valentine's day,https://store.steampowered.com/app/1006880/Chocolate_makes_you_happy_Valentines_Day/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
island 404,https://store.steampowered.com/app/993330/ISLAND_404/?snr=1_7_7_2300_150_71,5.69,2.84,50,CDN,2020-04-25,14:30
game quotes - the game,https://store.steampowered.com/app/920660/GAME_QUOTES__THE_GAME/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
yashik,https://store.steampowered.com/app/754800/Yashik/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
horror maze - sci-fi edition,https://store.steampowered.com/app/939190/HORROR_MAZE__SciFi_Edition/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
a top-down job: blood gain,https://store.steampowered.com/app/934470/A_TopDown_Job_Blood_Gain/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
stick to the end,https://store.steampowered.com/app/952970/Stick_to_the_end/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
dodge this!,https://store.steampowered.com/app/1032260/Dodge_This/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
babylonia,https://store.steampowered.com/app/1119890/Babylonia/?snr=1_7_7_2300_150_71,4.65,2.32,50,CDN,2020-04-25,14:30
qr code killer,https://store.steampowered.com/app/1150290/QR_Code_Killer/?snr=1_7_7_2300_150_71,11.49,5.74,50,CDN,2020-04-25,14:30
safari grounds - the wilpattu leopard,https://store.steampowered.com/app/1156130/Safari_Grounds__The_Wilpattu_Leopard/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
smart moves,https://store.steampowered.com/app/1209520/Smart_Moves/?snr=1_7_7_2300_150_71,7.99,3.99,50,CDN,2020-04-25,14:30
veggie killer - remastered,https://store.steampowered.com/app/1189920/VEGGIE_KILLER__REMASTERED/?snr=1_7_7_2300_150_71,5.69,2.84,50,CDN,2020-04-25,14:30
veggie killer - remastered,https://store.steampowered.com/app/1189920/VEGGIE_KILLER__REMASTERED/?snr=1_7_7_2300_150_72,5.69,2.84,50,CDN,2020-04-25,14:30
smart moves,https://store.steampowered.com/app/1209520/Smart_Moves/?snr=1_7_7_2300_150_72,7.99,3.99,50,CDN,2020-04-25,14:30
muscle car robot,https://store.steampowered.com/app/1058500/Muscle_Car_Robot/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
peas adventure,https://store.steampowered.com/app/1062120/Peas_Adventure/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
the lost light of sisu,https://store.steampowered.com/app/876150/The_Lost_Light_of_Sisu/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
portal dogs,https://store.steampowered.com/app/1183200/Portal_Dogs/?snr=1_7_7_2300_150_72,5.69,2.84,50,CDN,2020-04-25,14:30
man face spider i,https://store.steampowered.com/app/1260690/Man_Face_Spider_I/?snr=1_7_7_2300_150_72,7.99,3.99,50,CDN,2020-04-25,14:30
rusty runner,https://store.steampowered.com/app/891990/Rusty_Runner/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
pixel robot hunter,https://store.steampowered.com/app/935660/Pixel_Robot_Hunter/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
cat defense,https://store.steampowered.com/app/1036840/Cat_Defense/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
quest for wartorn brotherhood,https://store.steampowered.com/app/1076830/Quest_For_Wartorn_Brotherhood/?snr=1_7_7_2300_150_72,2.29,1.14,50,CDN,2020-04-25,14:30
meowk and frocco,https://store.steampowered.com/app/1088110/Meowk_and_Frocco/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
slime adventure legacy,https://store.steampowered.com/app/1138290/Slime_Adventure_Legacy/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
next hand master,https://store.steampowered.com/app/1138360/Next_Hand_Master/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
disc golf adventure vr,https://store.steampowered.com/app/1164550/Disc_Golf_Adventure_VR/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
hockeysplit,https://store.steampowered.com/app/1206000/Hockeysplit/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
infinity racer xd,https://store.steampowered.com/app/1189880/INFINITY_RACER_XD/?snr=1_7_7_2300_150_72,4.65,2.32,50,CDN,2020-04-25,14:30
space digger,https://store.steampowered.com/app/1007930/Space_Digger/?snr=1_7_7_2300_150_72,1.99,0.99,50,CDN,2020-04-25,14:30
symmetry: early access,https://store.steampowered.com/app/1130400/Symmetry_Early_Access/?snr=1_7_7_2300_150_72,8.99,4.49,50,CDN,2020-04-25,14:30
999,https://store.steampowered.com/app/876840/999/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
samozbor: rebellion,https://store.steampowered.com/app/982100/Samozbor_Rebellion/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
eslander,https://store.steampowered.com/app/1069250/Eslander/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
mutiny island,https://store.steampowered.com/app/709490/Mutiny_Island/?snr=1_7_7_2300_150_72,8.99,4.49,50,CDN,2020-04-25,14:30
leaf,https://store.steampowered.com/app/1048960/Leaf/?snr=1_7_7_2300_150_72,17.49,10.14,42,CDN,2020-04-25,14:30
math puzzle alpha challenge,https://store.steampowered.com/app/1278930/Math_Puzzle_Alpha_Challenge/?snr=1_7_7_2300_150_72,1.19,0.71,40,CDN,2020-04-25,14:30
advancity,https://store.steampowered.com/app/1197110/Advancity/?snr=1_7_7_2300_150_73,17.49,15.74,10,CDN,2020-04-25,14:30
space ranger vr,https://store.steampowered.com/app/1222230/Space_Ranger_VR/?snr=1_7_7_2300_150_73,22.79,13.67,40,CDN,2020-04-25,14:30
windmill kings,https://store.steampowered.com/app/1180420/Windmill_Kings/?snr=1_7_7_2300_150_73,5.69,3.41,40,CDN,2020-04-25,14:30
street hoop,https://store.steampowered.com/app/1189520/Street_Hoop/?snr=1_7_7_2300_150_73,5.69,3.41,40,CDN,2020-04-25,14:30
iridescence,https://store.steampowered.com/app/792190/Iridescence/?snr=1_7_7_2300_150_73,4.65,2.69,42,CDN,2020-04-25,14:30
chataid,https://store.steampowered.com/app/1121250/ChatAid/?snr=1_7_7_2300_150_73,2.60,1.56,40,CDN,2020-04-25,14:30
super bounce ball,https://store.steampowered.com/app/1283860/Super_Bounce_Ball/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
泡泡三国,https://store.steampowered.com/app/1282240/_/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
labyrinth escape,https://store.steampowered.com/app/654950/Labyrinth_Escape/?snr=1_7_7_2300_150_73,1.09,0.59,46,CDN,2020-04-25,14:30
hamster daily,https://store.steampowered.com/app/839590/Hamster_Daily/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
t.a.r.s,https://store.steampowered.com/app/1239590/TARS/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
jetx space edition,https://store.steampowered.com/app/1073640/JetX_Space_Edition/?snr=1_7_7_2300_150_73,5.69,3.41,40,CDN,2020-04-25,14:30
amanda's sticker book 2 - amazing wildlife,https://store.steampowered.com/app/1039560/Amandas_Sticker_Book_2__Amazing_Wildlife/?snr=1_7_7_2300_150_73,3.39,2.03,40,CDN,2020-04-25,14:30
xecute,https://store.steampowered.com/app/1218930/Xecute/?snr=1_7_7_2300_150_73,4.65,2.79,40,CDN,2020-04-25,14:30
murder diaries: ankara,https://store.steampowered.com/app/795960/Murder_Diaries_Ankara/?snr=1_7_7_2300_150_73,17.49,10.49,40,CDN,2020-04-25,14:30
tricky fox,https://store.steampowered.com/app/1083450/Tricky_Fox/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
awe,https://store.steampowered.com/app/1285610/Awe/?snr=1_7_7_2300_150_73,5.69,3.69,35,CDN,2020-04-25,14:30
super orb collector,https://store.steampowered.com/app/1031640/Super_Orb_Collector/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
crash the game,https://store.steampowered.com/app/1161670/CRASH_THE_GAME/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
tal: wizard's adventures,https://store.steampowered.com/app/1197010/TAL_Wizards_Adventures/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
dungeon of dark,https://store.steampowered.com/app/1268540/Dungeon_Of_Dark/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
try again!,https://store.steampowered.com/app/1128370/Try_again/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
color party,https://store.steampowered.com/app/898380/Color_Party/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
hookshot,https://store.steampowered.com/app/1031570/Hookshot/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
hot pool,https://store.steampowered.com/app/727610/Hot_Pool/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
zombie claus,https://store.steampowered.com/app/1213640/Zombie_Claus/?snr=1_7_7_2300_150_74,6.69,3.67,45,CDN,2020-04-25,14:30
chicken wars,https://store.steampowered.com/app/668790/Chicken_Wars/?snr=1_7_7_2300_150_74,2.19,1.22,44,CDN,2020-04-25,14:30
space battle: humanity - casual strategy sci-fi,https://store.steampowered.com/app/661970/SPACE_BATTLE_Humanity__casual_strategy_scifi/?snr=1_7_7_2300_150_74,2.29,1.87,18,CDN,2020-04-25,14:30
greed 2: forbidden experiments,https://store.steampowered.com/app/1007730/Greed_2_Forbidden_Experiments/?snr=1_7_7_2300_150_74,5.00,3.35,33,CDN,2020-04-25,14:30
murderwave: digital slaughter,https://store.steampowered.com/app/817980/Murderwave_Digital_Slaughter/?snr=1_7_7_2300_150_74,4.65,2.69,42,CDN,2020-04-25,14:30
neonflight,https://store.steampowered.com/app/1246120/NeonFlight/?snr=1_7_7_2300_150_74,1.19,0.76,36,CDN,2020-04-25,14:30
the winter's deal - frosty edition,https://store.steampowered.com/app/1199800/The_Winters_Deal__Frosty_Edition/?snr=1_7_7_2300_150_74,5.69,3.81,33,CDN,2020-04-25,14:30
neocube,https://store.steampowered.com/app/671580/NeoCube/?snr=1_7_7_2300_150_74,1.09,0.70,36,CDN,2020-04-25,14:30
slinger vr,https://store.steampowered.com/app/609850/Slinger_VR/?snr=1_7_7_2300_150_74,17.49,14.86,15,CDN,2020-04-25,14:30
bounced,https://store.steampowered.com/app/656360/BOUNCED/?snr=1_7_7_2300_150_74,3.39,2.03,40,CDN,2020-04-25,14:30
in your realm,https://store.steampowered.com/app/898830/In_Your_Realm/?snr=1_7_7_2300_150_74,5.69,3.41,40,CDN,2020-04-25,14:30
zoological era,https://store.steampowered.com/app/950600/Zoological_Era/?snr=1_7_7_2300_150_74,1.19,0.71,40,CDN,2020-04-25,14:30
deadly maze: phase 1,https://store.steampowered.com/app/1127250/Deadly_Maze_Phase_1/?snr=1_7_7_2300_150_74,11.49,6.89,40,CDN,2020-04-25,14:30
infferno,https://store.steampowered.com/app/1211730/Infferno/?snr=1_7_7_2300_150_74,17.49,10.49,40,CDN,2020-04-25,14:30
super grower,https://store.steampowered.com/app/991750/Super_Grower/?snr=1_7_7_2300_150_74,2.29,1.37,40,CDN,2020-04-25,14:30
enchanted path,https://store.steampowered.com/app/993580/Enchanted_Path/?snr=1_7_7_2300_150_74,2.29,1.37,40,CDN,2020-04-25,14:30
super space jump man,https://store.steampowered.com/app/1035860/Super_Space_Jump_Man/?snr=1_7_7_2300_150_74,2.29,1.37,40,CDN,2020-04-25,14:30
planet lander,https://store.steampowered.com/app/1183140/Planet_Lander/?snr=1_7_7_2300_150_74,1.19,0.71,40,CDN,2020-04-25,14:30
riftstar raiders,https://store.steampowered.com/app/462630/RiftStar_Raiders/?snr=1_7_7_2300_150_74,22.79,13.67,40,CDN,2020-04-25,14:30
undead souls,https://store.steampowered.com/app/667170/Undead_Souls/?snr=1_7_7_2300_150_74,10.99,6.59,40,CDN,2020-04-25,14:30
maze slider,https://store.steampowered.com/app/1262260/Maze_Slider/?snr=1_7_7_2300_150_74,1.19,0.71,40,CDN,2020-04-25,14:30
b.o.t.s. and the robofriends,https://store.steampowered.com/app/971150/BOTS_and_the_Robofriends/?snr=1_7_7_2300_150_74,28.99,17.39,40,CDN,2020-04-25,14:30
fuktopia,https://store.steampowered.com/app/795490/FukTopia/?snr=1_7_7_2300_150_74,17.49,10.49,40,CDN,2020-04-25,14:30
nyanco card,https://store.steampowered.com/app/1272970/Nyanco_Card/?snr=1_7_7_2300_150_74,4.45,3.56,20,CDN,2020-04-25,14:30
disobedient sheep,https://store.steampowered.com/app/1035530/Disobedient_Sheep/?snr=1_7_7_2300_150_74,10.29,8.74,15,CDN,2020-04-25,14:30
sushiparty,https://store.steampowered.com/app/817410/SushiParty/?snr=1_7_7_2300_150_75,5.69,3.98,30,CDN,2020-04-25,14:30
king of the streets,https://store.steampowered.com/app/1264930/King_of_the_Streets/?snr=1_7_7_2300_150_75,22.79,19.37,15,CDN,2020-04-25,14:30
rocky planet,https://store.steampowered.com/app/934630/Rocky_Planet/?snr=1_7_7_2300_150_75,11.49,8.04,30,CDN,2020-04-25,14:30
witchcraft: pandoras box,https://store.steampowered.com/app/1203400/Witchcraft_Pandoras_Box/?snr=1_7_7_2300_150_75,5.00,3.35,33,CDN,2020-04-25,14:30
voxel m.r.t.,https://store.steampowered.com/app/1113240/Voxel_MRT/?snr=1_7_7_2300_150_75,17.49,13.99,20,CDN,2020-04-25,14:30
wolf's fury,https://store.steampowered.com/app/619270/Wolfs_Fury/?snr=1_7_7_2300_150_75,14.49,10.14,30,CDN,2020-04-25,14:30
the ancient labyrinth,https://store.steampowered.com/app/1150400/The_Ancient_Labyrinth/?snr=1_7_7_2300_150_75,4.65,2.88,38,CDN,2020-04-25,14:30
uro2,https://store.steampowered.com/app/1161800/URO2/?snr=1_7_7_2300_150_75,17.49,12.24,30,CDN,2020-04-25,14:30
the orphan a tale of an errant ghost - hidden object game,https://store.steampowered.com/app/1176560/The_Orphan_A_Tale_of_An_Errant_Ghost__Hidden_Object_Game/?snr=1_7_7_2300_150_75,3.39,2.37,30,CDN,2020-04-25,14:30
quest for conquest,https://store.steampowered.com/app/1147020/Quest_for_Conquest/?snr=1_7_7_2300_150_75,5.69,3.98,30,CDN,2020-04-25,14:30
montero,https://store.steampowered.com/app/795910/Montero/?snr=1_7_7_2300_150_75,4.65,2.92,37,CDN,2020-04-25,14:30
xenociders,https://store.steampowered.com/app/1146920/Xenociders/?snr=1_7_7_2300_150_75,28.99,26.09,10,CDN,2020-04-25,14:30
turniej robotów,https://store.steampowered.com/app/1259830/Turniej_Robotw/?snr=1_7_7_2300_150_75,12.49,8.74,30,CDN,2020-04-25,14:30
return to sender,https://store.steampowered.com/app/1241140/Return_to_Sender/?snr=1_7_7_2300_150_75,6.69,4.68,30,CDN,2020-04-25,14:30
sushiparty2,https://store.steampowered.com/app/1161810/SushiParty2/?snr=1_7_7_2300_150_75,11.49,8.04,30,CDN,2020-04-25,14:30
chessmates,https://store.steampowered.com/app/1265110/Chessmates/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
will: the beginning,https://store.steampowered.com/app/1167970/Will_The_Beginning/?snr=1_7_7_2300_150_75,2.29,1.60,30,CDN,2020-04-25,14:30
virus kombat,https://store.steampowered.com/app/1285820/Virus_Kombat/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
knightroyale,https://store.steampowered.com/app/1259310/KnightRoyale/?snr=1_7_7_2300_150_75,1.19,0.82,31,CDN,2020-04-25,14:30
jigsaw puzzles for kids and adults - europe,https://store.steampowered.com/app/1281180/Jigsaw_Puzzles_for_Kids_and_Adults__Europe/?snr=1_7_7_2300_150_75,3.39,2.37,30,CDN,2020-04-25,14:30
stop! dictator kim jong-un,https://store.steampowered.com/app/855100/Stop_Dictator_Kim_Jongun/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
nick logic for kids,https://store.steampowered.com/app/1072760/Nick_Logic_for_Kids/?snr=1_7_7_2300_150_75,1.19,0.83,30,CDN,2020-04-25,14:30
bunker - nightmare begins,https://store.steampowered.com/app/1053740/Bunker__Nightmare_Begins/?snr=1_7_7_2300_150_75,2.29,1.60,30,CDN,2020-04-25,14:30
reversion - the return (last chapter),https://store.steampowered.com/app/281080/Reversion__The_Return_Last_Chapter/?snr=1_7_7_2300_150_75,11.49,9.19,20,CDN,2020-04-25,14:30
wat a life,https://store.steampowered.com/app/1221430/Wat_A_Life/?snr=1_7_7_2300_150_75,5.69,3.98,30,CDN,2020-04-25,14:30
neon slashers,https://store.steampowered.com/app/1022380/Neon_Slashers/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
invasion,https://store.steampowered.com/app/972960/Invasion/?snr=1_7_7_2300_150_76,11.49,8.04,30,CDN,2020-04-25,14:30
鸿门一宴(malicious dinner),https://store.steampowered.com/app/1091520/Malicious_Dinner/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
super lumberjack,https://store.steampowered.com/app/1069540/Super_Lumberjack/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
cospuzzle: giu hellsing,https://store.steampowered.com/app/1022280/CosPuzzle_Giu_Hellsing/?snr=1_7_7_2300_150_76,1.19,0.83,30,CDN,2020-04-25,14:30
lost in ferry vr,https://store.steampowered.com/app/1226490/Lost_In_Ferry_VR/?snr=1_7_7_2300_150_76,11.49,7.46,35,CDN,2020-04-25,14:30
skat 3d premium,https://store.steampowered.com/app/1070770/Skat_3D_Premium/?snr=1_7_7_2300_150_76,17.49,11.36,35,CDN,2020-04-25,14:30
spellpunk vr,https://store.steampowered.com/app/1258980/SpellPunk_VR/?snr=1_7_7_2300_150_76,22.79,19.37,15,CDN,2020-04-25,14:30
greyhound manager 2 rebooted,https://store.steampowered.com/app/586460/Greyhound_Manager_2_Rebooted/?snr=1_7_7_2300_150_76,16.99,13.59,20,CDN,2020-04-25,14:30
everyday baseball vr,https://store.steampowered.com/app/903620/Everyday_Baseball_VR/?snr=1_7_7_2300_150_76,17.49,11.54,34,CDN,2020-04-25,14:30
gooberries,https://store.steampowered.com/app/1081070/Gooberries/?snr=1_7_7_2300_150_76,22.79,17.09,25,CDN,2020-04-25,14:30
12 labours of hercules x: greed for speed,https://store.steampowered.com/app/1191280/12_Labours_of_Hercules_X_Greed_for_Speed/?snr=1_7_7_2300_150_76,13.49,12.14,10,CDN,2020-04-25,14:30
be coronavirus,https://store.steampowered.com/app/1275320/Be_Coronavirus/?snr=1_7_7_2300_150_76,4.65,3.48,25,CDN,2020-04-25,14:30
war of the wasteland,https://store.steampowered.com/app/1223350/War_of_the_Wasteland/?snr=1_7_7_2300_150_76,17.49,14.86,15,CDN,2020-04-25,14:30
scrolor,https://store.steampowered.com/app/1260230/Scrolor/?snr=1_7_7_2300_150_76,3.39,2.27,33,CDN,2020-04-25,14:30
code tracer,https://store.steampowered.com/app/1155390/Code_Tracer/?snr=1_7_7_2300_150_76,1.19,0.89,25,CDN,2020-04-25,14:30
nyanco space,https://store.steampowered.com/app/1257670/Nyanco_Space/?snr=1_7_7_2300_150_76,3.29,2.46,25,CDN,2020-04-25,14:30
escape from gulag,https://store.steampowered.com/app/1274840/Escape_from_GULAG/?snr=1_7_7_2300_150_76,2.29,1.71,25,CDN,2020-04-25,14:30
rogue port - red nightmare,https://store.steampowered.com/app/467310/Rogue_Port__Red_Nightmare/?snr=1_7_7_2300_150_76,1.19,0.89,25,CDN,2020-04-25,14:30
the odd neon void,https://store.steampowered.com/app/1283520/The_Odd_Neon_Void/?snr=1_7_7_2300_150_76,3.39,2.54,25,CDN,2020-04-25,14:30
norr part i: ace shot,https://store.steampowered.com/app/1112330/NORR_part_I_Ace_Shot/?snr=1_7_7_2300_150_76,2.29,1.71,25,CDN,2020-04-25,14:30
goblin treasure,https://store.steampowered.com/app/1232650/Goblin_treasure/?snr=1_7_7_2300_150_76,3.39,2.54,25,CDN,2020-04-25,14:30
launch party,https://store.steampowered.com/app/675270/Launch_Party/?snr=1_7_7_2300_150_76,17.49,13.99,20,CDN,2020-04-25,14:30
wacky golf land,https://store.steampowered.com/app/1257700/Wacky_Golf_Land/?snr=1_7_7_2300_150_76,17.49,14.86,15,CDN,2020-04-25,14:30
